locus_tag	ftype	gene	EC_number	product
KADELANJ_00284	gene			
KADELANJ_00285	CDS	xseA_1	3.1.11.6	Exodeoxyribonuclease 7 large subunit
KADELANJ_00285	gene	xseA_1		
KADELANJ_00286	CDS	mmpA	3.4.24.-	Metalloprotease MmpA
KADELANJ_00286	gene	mmpA		
KADELANJ_00287	CDS			hypothetical protein
KADELANJ_00287	gene			
KADELANJ_00288	CDS			hypothetical protein
KADELANJ_00288	gene			
KADELANJ_00289	CDS	purA	6.3.4.4	Adenylosuccinate synthetase
KADELANJ_00289	gene	purA		
KADELANJ_00290	CDS			hypothetical protein
KADELANJ_00290	gene			
KADELANJ_00291	CDS			hypothetical protein
KADELANJ_00291	gene			
KADELANJ_00292	tRNA			tRNA-Ala(ggc)
KADELANJ_00292	gene			
KADELANJ_00293	CDS	yejE		Inner membrane ABC transporter permease protein YejE
KADELANJ_00293	gene	yejE		
KADELANJ_00294	CDS	gsiA	3.6.3.-	Glutathione import ATP-binding protein GsiA
KADELANJ_00294	gene	gsiA		
KADELANJ_00295	CDS			hypothetical protein
KADELANJ_00295	gene			
KADELANJ_00296	CDS	hflC		Modulator of FtsH protease HflC
KADELANJ_00296	gene	hflC		
KADELANJ_00297	CDS	rhpA	3.6.4.13	DEAD-box ATP-dependent RNA helicase RhpA
KADELANJ_00297	gene	rhpA		
KADELANJ_00298	CDS	flgI		Flagellar P-ring protein
KADELANJ_00298	gene	flgI		
KADELANJ_00299	CDS			hypothetical protein
KADELANJ_00299	gene			
KADELANJ_00300	CDS	zraS	2.7.13.3	Sensor protein ZraS
KADELANJ_00300	gene	zraS		
KADELANJ_00301	CDS	dps	1.16.-.-	DNA protection during starvation protein
KADELANJ_00301	gene	dps		
KADELANJ_00302	CDS			hypothetical protein
KADELANJ_00302	gene			
KADELANJ_00303	CDS			hypothetical protein
KADELANJ_00303	gene			
KADELANJ_00304	CDS	ispB	2.5.1.90	Octaprenyl diphosphate synthase
KADELANJ_00304	gene	ispB		
KADELANJ_00305	CDS	hemA	1.2.1.70	Glutamyl-tRNA reductase
KADELANJ_00305	gene	hemA		
KADELANJ_00306	CDS	proS	6.1.1.15	Proline--tRNA ligase
KADELANJ_00306	gene	proS		
KADELANJ_00307	CDS	hemC	2.5.1.61	Porphobilinogen deaminase
KADELANJ_00307	gene	hemC		
KADELANJ_00308	CDS			hypothetical protein
KADELANJ_00308	gene			
KADELANJ_00309	CDS	hcpC_1	3.5.2.6	Putative beta-lactamase HcpC
KADELANJ_00309	gene	hcpC_1		
KADELANJ_00310	CDS			hypothetical protein
KADELANJ_00310	gene			
KADELANJ_00311	CDS	ygiC	6.3.1.-	Putative acid--amine ligase YgiC
KADELANJ_00311	gene	ygiC		
KADELANJ_00312	CDS			hypothetical protein
KADELANJ_00312	gene			
KADELANJ_00313	CDS			hypothetical protein
KADELANJ_00313	gene			
KADELANJ_00314	CDS	kdsB	2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase
KADELANJ_00314	gene	kdsB		
KADELANJ_00315	CDS			hypothetical protein
KADELANJ_00315	gene			
KADELANJ_00316	tRNA			tRNA-Asn(gtt)
KADELANJ_00316	gene			
KADELANJ_00317	CDS	bicA		Bicarbonate transporter BicA
KADELANJ_00317	gene	bicA		
KADELANJ_00318	tRNA			tRNA-Arg(tct)
KADELANJ_00318	gene			
KADELANJ_00319	tRNA			tRNA-Arg(tcg)
KADELANJ_00319	gene			
KADELANJ_00320	tRNA			tRNA-His(gtg)
KADELANJ_00320	gene			
KADELANJ_00321	tRNA			tRNA-Pro(tgg)
KADELANJ_00321	gene			
KADELANJ_00322	CDS			hypothetical protein
KADELANJ_00322	gene			
KADELANJ_00323	CDS			hypothetical protein
KADELANJ_00323	gene			
KADELANJ_00324	CDS	guaA	6.3.5.2	GMP synthase [glutamine-hydrolyzing]
KADELANJ_00324	gene	guaA		
KADELANJ_00325	CDS			hypothetical protein
KADELANJ_00325	gene			
KADELANJ_00326	CDS	dorA	1.7.2.3	Dimethyl sulfoxide/trimethylamine N-oxide reductase
KADELANJ_00326	gene	dorA		
KADELANJ_00327	CDS			hypothetical protein
KADELANJ_00327	gene			
KADELANJ_00328	CDS	csd	2.8.1.7	putative cysteine desulfurase
KADELANJ_00328	gene	csd		
KADELANJ_00329	CDS			putative HIT-like protein
KADELANJ_00329	gene			
KADELANJ_00330	CDS	pheS	6.1.1.20	Phenylalanine--tRNA ligase alpha subunit
KADELANJ_00330	gene	pheS		
KADELANJ_00331	CDS	pheT	6.1.1.20	Phenylalanine--tRNA ligase beta subunit
KADELANJ_00331	gene	pheT		
KADELANJ_00332	CDS	aroA1	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase 1
KADELANJ_00332	gene	aroA1		
KADELANJ_00333	CDS	ispH	1.17.7.4	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
KADELANJ_00333	gene	ispH		
KADELANJ_00334	CDS	rpsA		30S ribosomal protein S1
KADELANJ_00334	gene	rpsA		
KADELANJ_00335	CDS			hypothetical protein
KADELANJ_00335	gene			
KADELANJ_00336	CDS	serA	1.1.1.95	D-3-phosphoglycerate dehydrogenase
KADELANJ_00336	gene	serA		
KADELANJ_00337	CDS	ubiD	4.1.1.98	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
KADELANJ_00337	gene	ubiD		
KADELANJ_00338	CDS			hypothetical protein
KADELANJ_00338	gene			
KADELANJ_00339	CDS	lpxH	3.6.1.54	UDP-2,3-diacylglucosamine hydrolase
KADELANJ_00339	gene	lpxH		
KADELANJ_00340	CDS	cheV_1		Chemotaxis protein CheV
KADELANJ_00340	gene	cheV_1		
KADELANJ_00341	CDS	cheA	2.7.13.3	Chemotaxis protein CheA
KADELANJ_00341	gene	cheA		
KADELANJ_00342	CDS	cheW		Chemotaxis protein CheW
KADELANJ_00342	gene	cheW		
KADELANJ_00343	CDS	tpx	1.11.1.-	putative thiol peroxidase
KADELANJ_00343	gene	tpx		
KADELANJ_00344	CDS	sodB	1.15.1.1	Superoxide dismutase [Fe]
KADELANJ_00344	gene	sodB		
KADELANJ_00345	CDS	cmoA	2.1.3.-	Carboxy-S-adenosyl-L-methionine synthase
KADELANJ_00345	gene	cmoA		
KADELANJ_00346	CDS	priA	3.6.4.-	Primosomal protein N'
KADELANJ_00346	gene	priA		
KADELANJ_00347	CDS			hypothetical protein
KADELANJ_00347	gene			
KADELANJ_00348	CDS			hypothetical protein
KADELANJ_00348	gene			
KADELANJ_00349	CDS			hypothetical protein
KADELANJ_00349	gene			
KADELANJ_00350	CDS			hypothetical protein
KADELANJ_00350	gene			
KADELANJ_00351	CDS	htpX_1	3.4.24.-	Protease HtpX
KADELANJ_00351	gene	htpX_1		
KADELANJ_00352	CDS	prmC	2.1.1.297	Release factor glutamine methyltransferase
KADELANJ_00352	gene	prmC		
KADELANJ_00353	CDS	gdhA	1.4.1.2	NAD(P)-specific glutamate dehydrogenase
KADELANJ_00353	gene	gdhA		
KADELANJ_00354	CDS	fucT	2.4.1.152	Alpha-(1,3)-fucosyltransferase FucT
KADELANJ_00354	gene	fucT		
KADELANJ_00355	CDS			hypothetical protein
KADELANJ_00355	gene			
KADELANJ_00356	CDS		2.1.1.72	putative type I restriction enzymeP M protein
KADELANJ_00356	gene			
KADELANJ_00357	CDS	hsdR_2	3.1.21.3	Type I restriction enzyme EcoR124II R protein
KADELANJ_00357	gene	hsdR_2		
KADELANJ_00358	CDS			hypothetical protein
KADELANJ_00358	gene			
KADELANJ_00359	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
KADELANJ_00359	gene	ppiB		
KADELANJ_00360	CDS	csrA		Carbon storage regulator 
KADELANJ_00360	gene	csrA		
KADELANJ_00361	CDS	ispE	2.7.1.148	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
KADELANJ_00361	gene	ispE		
KADELANJ_00362	CDS	smpB		SsrA-binding protein
KADELANJ_00362	gene	smpB		
KADELANJ_00363	CDS	exbB_1		Biopolymer transport protein ExbB
KADELANJ_00363	gene	exbB_1		
KADELANJ_00364	CDS	exbD_1		Biopolymer transport protein ExbD
KADELANJ_00364	gene	exbD_1		
KADELANJ_00365	CDS	rnpA	3.1.26.5	Ribonuclease P protein component
KADELANJ_00365	gene	rnpA		
KADELANJ_00366	CDS	yidC		Membrane protein insertase YidC
KADELANJ_00366	gene	yidC		
KADELANJ_00367	CDS			hypothetical protein
KADELANJ_00367	gene			
KADELANJ_00368	CDS	mnmE	3.6.5.-	tRNA modification GTPase MnmE
KADELANJ_00368	gene	mnmE		
KADELANJ_00369	CDS			hypothetical protein
KADELANJ_00369	gene			
KADELANJ_00370	CDS			hypothetical protein
KADELANJ_00370	gene			
KADELANJ_00371	CDS			hypothetical protein
KADELANJ_00371	gene			
KADELANJ_00372	CDS			LPP20 lipoprotein
KADELANJ_00372	gene			
KADELANJ_00373	CDS			hypothetical protein
KADELANJ_00373	gene			
KADELANJ_00374	CDS	trxA_1		Thioredoxin
KADELANJ_00374	gene	trxA_1		
KADELANJ_00375	CDS	rluB	5.4.99.22	Ribosomal large subunit pseudouridine synthase B
KADELANJ_00375	gene	rluB		
KADELANJ_00376	CDS	dnaE	2.7.7.7	DNA polymerase III subunit alpha
KADELANJ_00376	gene	dnaE		
KADELANJ_00377	CDS	ccpA	1.11.1.5	Cytochrome c551 peroxidase
KADELANJ_00377	gene	ccpA		
KADELANJ_00378	CDS			hypothetical protein
KADELANJ_00378	gene			
KADELANJ_00379	CDS			hypothetical protein
KADELANJ_00379	gene			
KADELANJ_00380	CDS			hypothetical protein
KADELANJ_00380	gene			
KADELANJ_00381	CDS	metN2	3.6.3.-	Methionine import ATP-binding protein MetN 2
KADELANJ_00381	gene	metN2		
KADELANJ_00382	CDS	mlaE		putative phospholipid ABC transporter permease protein MlaE
KADELANJ_00382	gene	mlaE		
KADELANJ_00383	CDS			hypothetical protein
KADELANJ_00383	gene			
KADELANJ_00384	CDS	ilvE	2.6.1.42	Branched-chain-amino-acid transaminase 1
KADELANJ_00384	gene	ilvE		
KADELANJ_00385	CDS			hypothetical protein
KADELANJ_00385	gene			
KADELANJ_00386	CDS	polA	2.7.7.7	DNA polymerase I, thermostable
KADELANJ_00386	gene	polA		
KADELANJ_00387	CDS			hypothetical protein
KADELANJ_00387	gene			
KADELANJ_00388	CDS	bcgIB	3.1.21.-	Restriction enzyme BgcI subunit beta
KADELANJ_00388	gene	bcgIB		
KADELANJ_00389	CDS	bcgIA	3.1.21.-	Restriction enzyme BgcI subunit alpha
KADELANJ_00389	gene	bcgIA		
KADELANJ_00390	CDS			hypothetical protein
KADELANJ_00390	gene			
KADELANJ_00391	CDS	tmk	2.7.4.9	Thymidylate kinase
KADELANJ_00391	gene	tmk		
KADELANJ_00392	CDS	coaD	2.7.7.3	Phosphopantetheine adenylyltransferase
KADELANJ_00392	gene	coaD		
KADELANJ_00393	CDS	ubiX	2.5.1.129	Flavin prenyltransferase UbiX
KADELANJ_00393	gene	ubiX		
KADELANJ_00394	CDS			hypothetical protein
KADELANJ_00394	gene			
KADELANJ_00395	CDS	pcrA	3.6.4.12	ATP-dependent DNA helicase PcrA
KADELANJ_00395	gene	pcrA		
KADELANJ_00396	CDS			hypothetical protein
KADELANJ_00396	gene			
KADELANJ_00397	CDS	serS	6.1.1.11	Serine--tRNA ligase
KADELANJ_00397	gene	serS		
KADELANJ_00398	CDS			hypothetical protein
KADELANJ_00398	gene			
KADELANJ_00399	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
KADELANJ_00399	gene	xseB		
KADELANJ_00400	CDS	menG	2.1.1.163	Demethylmenaquinone methyltransferase
KADELANJ_00400	gene	menG		
KADELANJ_00401	CDS			hypothetical protein
KADELANJ_00401	gene			
KADELANJ_00402	CDS	yigZ		IMPACT family member YigZ
KADELANJ_00402	gene	yigZ		
KADELANJ_00403	CDS	ybhS		Inner membrane transport permease YbhS
KADELANJ_00403	gene	ybhS		
KADELANJ_00404	CDS			hypothetical protein
KADELANJ_00404	gene			
KADELANJ_00405	CDS	mdtN		Multidrug resistance protein MdtN
KADELANJ_00405	gene	mdtN		
KADELANJ_00406	CDS			hypothetical protein
KADELANJ_00406	gene			
KADELANJ_00407	CDS	corC		Magnesium and cobalt efflux protein CorC
KADELANJ_00407	gene	corC		
KADELANJ_00408	CDS	cysP		Sulfate permease CysP
KADELANJ_00408	gene	cysP		
KADELANJ_00409	CDS	nfuA		Fe/S biogenesis protein NfuA
KADELANJ_00409	gene	nfuA		
KADELANJ_00410	CDS			hypothetical protein
KADELANJ_00410	gene			
KADELANJ_00411	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
KADELANJ_00411	gene	murE		
KADELANJ_00412	CDS	tal	2.2.1.2	Transaldolase
KADELANJ_00412	gene	tal		
KADELANJ_00413	CDS	rplY		50S ribosomal protein L25
KADELANJ_00413	gene	rplY		
KADELANJ_00414	CDS	pth	3.1.1.29	Peptidyl-tRNA hydrolase
KADELANJ_00414	gene	pth		
KADELANJ_00415	CDS			hypothetical protein
KADELANJ_00415	gene			
KADELANJ_00416	CDS			hypothetical protein
KADELANJ_00416	gene			
KADELANJ_00417	CDS			hypothetical protein
KADELANJ_00417	gene			
KADELANJ_00418	CDS			hypothetical protein
KADELANJ_00418	gene			
KADELANJ_00419	CDS	copA_1	3.6.3.54	Copper-exporting P-type ATPase A
KADELANJ_00419	gene	copA_1		
KADELANJ_00420	CDS	yfiC	2.1.1.223	tRNA1(Val) (adenine(37)-N6)-methyltransferase
KADELANJ_00420	gene	yfiC		
KADELANJ_00421	CDS	ribD		Riboflavin biosynthesis protein RibD
KADELANJ_00421	gene	ribD		
KADELANJ_00422	CDS	gltS		Sodium/glutamate symporter
KADELANJ_00422	gene	gltS		
KADELANJ_00423	CDS		1.5.1.43	Carboxynorspermidine synthase
KADELANJ_00423	gene			
KADELANJ_00424	CDS	yccM		Putative electron transport protein YccM
KADELANJ_00424	gene	yccM		
KADELANJ_00425	CDS	plsY	2.3.1.-	Glycerol-3-phosphate acyltransferase
KADELANJ_00425	gene	plsY		
KADELANJ_00426	CDS			hypothetical protein
KADELANJ_00426	gene			
KADELANJ_00427	CDS			hypothetical protein
KADELANJ_00427	gene			
KADELANJ_00428	CDS	bhuA_1		Heme transporter BhuA
KADELANJ_00428	gene	bhuA_1		
KADELANJ_00429	CDS	selA	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase
KADELANJ_00429	gene	selA		
KADELANJ_00430	CDS	nusA		Transcription termination/antitermination protein NusA
KADELANJ_00430	gene	nusA		
KADELANJ_00431	CDS			hypothetical protein
KADELANJ_00431	gene			
KADELANJ_00432	CDS	paeR7IM	2.1.1.72	Modification methylase PaeR7I
KADELANJ_00432	gene	paeR7IM		
KADELANJ_00433	CDS			hypothetical protein
KADELANJ_00433	gene			
KADELANJ_00434	CDS			hypothetical protein
KADELANJ_00434	gene			
KADELANJ_00435	CDS			hypothetical protein
KADELANJ_00435	gene			
KADELANJ_00436	CDS			hypothetical protein
KADELANJ_00436	gene			
KADELANJ_00437	CDS			hypothetical protein
KADELANJ_00437	gene			
KADELANJ_00438	CDS			hypothetical protein
KADELANJ_00438	gene			
KADELANJ_00439	CDS	recG	3.6.4.12	ATP-dependent DNA helicase RecG
KADELANJ_00439	gene	recG		
KADELANJ_00440	CDS			hypothetical protein
KADELANJ_00440	gene			
KADELANJ_00441	CDS			hypothetical protein
KADELANJ_00441	gene			
KADELANJ_00442	CDS	exoA	3.1.11.2	Exodeoxyribonuclease
KADELANJ_00442	gene	exoA		
KADELANJ_00443	tRNA			tRNA-Phe(gaa)
KADELANJ_00443	gene			
KADELANJ_00444	CDS			hypothetical protein
KADELANJ_00444	gene			
KADELANJ_00445	CDS	dnaA		Chromosomal replication initiator protein DnaA
KADELANJ_00445	gene	dnaA		
KADELANJ_00446	CDS	mqnB	3.2.2.26	Futalosine hydrolase
KADELANJ_00446	gene	mqnB		
KADELANJ_00447	CDS			hypothetical protein
KADELANJ_00447	gene			
KADELANJ_00448	CDS	glmS	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KADELANJ_00448	gene	glmS		
KADELANJ_00449	CDS	thyX	2.1.1.148	Flavin-dependent thymidylate synthase
KADELANJ_00449	gene	thyX		
KADELANJ_00450	CDS	xseA_2	3.1.11.6	Exodeoxyribonuclease 7 large subunit
KADELANJ_00450	gene	xseA_2		
KADELANJ_00451	CDS	rseP	3.4.24.-	Regulator of sigma-E protease RseP
KADELANJ_00451	gene	rseP		
KADELANJ_00452	CDS	ftsZ		Cell division protein FtsZ
KADELANJ_00452	gene	ftsZ		
KADELANJ_00453	CDS	ftsA		Cell division protein FtsA
KADELANJ_00453	gene	ftsA		
KADELANJ_00454	CDS	ppiD	5.2.1.8	Peptidyl-prolyl cis-trans isomerase D
KADELANJ_00454	gene	ppiD		
KADELANJ_00455	CDS	bioA	2.6.1.62	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
KADELANJ_00455	gene	bioA		
KADELANJ_00456	CDS	gatC	6.3.5.-	Glutamyl-tRNA(Gln) amidotransferase subunit C
KADELANJ_00456	gene	gatC		
KADELANJ_00457	CDS	gpmI	5.4.2.12	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
KADELANJ_00457	gene	gpmI		
KADELANJ_00458	CDS			hypothetical protein
KADELANJ_00458	gene			
KADELANJ_00459	CDS	glyS	6.1.1.14	Glycine--tRNA ligase beta subunit
KADELANJ_00459	gene	glyS		
KADELANJ_00460	CDS			hypothetical protein
KADELANJ_00460	gene			
KADELANJ_00461	CDS			hypothetical protein
KADELANJ_00461	gene			
KADELANJ_00462	CDS	czcA		Cobalt-zinc-cadmium resistance protein CzcA
KADELANJ_00462	gene	czcA		
KADELANJ_00463	CDS			hypothetical protein
KADELANJ_00463	gene			
KADELANJ_00464	CDS	vapD_2	3.1.-.-	Endoribonuclease VapD
KADELANJ_00464	gene	vapD_2		
KADELANJ_00465	CDS			hypothetical protein
KADELANJ_00465	gene			
KADELANJ_00466	CDS	der_1		GTPase Der
KADELANJ_00466	gene	der_1		
KADELANJ_00467	CDS			hypothetical protein
KADELANJ_00467	gene			
KADELANJ_00468	CDS	era_2		GTPase Era
KADELANJ_00468	gene	era_2		
KADELANJ_00469	CDS	acpP_1		Acyl carrier protein
KADELANJ_00469	gene	acpP_1		
KADELANJ_00470	CDS	gpsA	1.1.1.94	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
KADELANJ_00470	gene	gpsA		
KADELANJ_00471	CDS	glyQ	6.1.1.14	Glycine--tRNA ligase alpha subunit
KADELANJ_00471	gene	glyQ		
KADELANJ_00472	CDS		3.5.4.16	GTP cyclohydrolase 1 type 2
KADELANJ_00472	gene			
KADELANJ_00473	CDS			hypothetical protein
KADELANJ_00473	gene			
KADELANJ_00474	CDS	waaA	2.4.99.12	3-deoxy-D-manno-octulosonic acid transferase
KADELANJ_00474	gene	waaA		
KADELANJ_00475	CDS		5.4.99.-	putative RNA pseudouridine synthase
KADELANJ_00475	gene			
KADELANJ_00476	CDS	lgt	2.4.99.-	Prolipoprotein diacylglyceryl transferase
KADELANJ_00476	gene	lgt		
KADELANJ_00477	CDS	rdxA	1.-.-.-	Oxygen-insensitive NADPH nitroreductase
KADELANJ_00477	gene	rdxA		
KADELANJ_00478	CDS			hypothetical protein
KADELANJ_00478	gene			
KADELANJ_00479	CDS	pncC	3.5.1.42	Nicotinamide-nucleotide amidohydrolase PncC
KADELANJ_00479	gene	pncC		
KADELANJ_00480	CDS			hypothetical protein
KADELANJ_00480	gene			
KADELANJ_00481	CDS	accD	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
KADELANJ_00481	gene	accD		
KADELANJ_00482	CDS	rlmH	2.1.1.177	Ribosomal RNA large subunit methyltransferase H
KADELANJ_00482	gene	rlmH		
KADELANJ_00483	CDS			hypothetical protein
KADELANJ_00483	gene			
KADELANJ_00484	CDS			hypothetical protein
KADELANJ_00484	gene			
KADELANJ_00485	CDS	mleN		Malate-2H(+)/Na(+)-lactate antiporter
KADELANJ_00485	gene	mleN		
KADELANJ_00486	tRNA			tRNA-Ser(tga)
KADELANJ_00486	gene			
KADELANJ_00487	tRNA			tRNA-Cys(gca)
KADELANJ_00487	gene			
KADELANJ_00488	tRNA			tRNA-Leu(taa)
KADELANJ_00488	gene			
KADELANJ_00489	CDS			hypothetical protein
KADELANJ_00489	gene			
KADELANJ_00490	tRNA			tRNA-Gly(gcc)
KADELANJ_00490	gene			
KADELANJ_00491	CDS			RutC family protein
KADELANJ_00491	gene			
KADELANJ_00492	CDS	dadA	1.4.5.1	D-amino acid dehydrogenase
KADELANJ_00492	gene	dadA		
KADELANJ_00493	CDS	alsT		Amino-acid carrier protein AlsT
KADELANJ_00493	gene	alsT		
KADELANJ_00494	CDS	alr1	5.1.1.1	Alanine racemase 1
KADELANJ_00494	gene	alr1		
KADELANJ_00495	CDS			putative amino-acid ABC transporter-binding protein
KADELANJ_00495	gene			
KADELANJ_00496	CDS	tcyB		L-cystine transport system permease protein TcyB
KADELANJ_00496	gene	tcyB		
KADELANJ_00497	CDS			hypothetical protein
KADELANJ_00497	gene			
KADELANJ_00498	CDS			hypothetical protein
KADELANJ_00498	gene			
KADELANJ_00499	CDS	proP		Proline/betaine transporter
KADELANJ_00499	gene	proP		
KADELANJ_00500	CDS			hypothetical protein
KADELANJ_00500	gene			
KADELANJ_00501	CDS	queE_1	4.3.99.3	7-carboxy-7-deazaguanine synthase
KADELANJ_00501	gene	queE_1		
KADELANJ_00502	CDS			hypothetical protein
KADELANJ_00502	gene			
KADELANJ_00503	CDS			hypothetical protein
KADELANJ_00503	gene			
KADELANJ_00504	CDS	surE	3.1.3.5	5'-nucleotidase SurE
KADELANJ_00504	gene	surE		
KADELANJ_00505	CDS		2.5.1.10	Farnesyl diphosphate synthase
KADELANJ_00505	gene			
KADELANJ_00506	CDS	folE	3.5.4.16	GTP cyclohydrolase 1
KADELANJ_00506	gene	folE		
KADELANJ_00507	CDS	htpX_2	3.4.24.-	Protease HtpX 
KADELANJ_00507	gene	htpX_2		
KADELANJ_00508	CDS	truD	5.4.99.27	tRNA pseudouridine synthase D
KADELANJ_00508	gene	truD		
KADELANJ_00509	CDS	recR		Recombination protein RecR
KADELANJ_00509	gene	recR		
KADELANJ_00510	CDS		5.3.2.-	putative tautomerase
KADELANJ_00510	gene			
KADELANJ_00511	CDS			hypothetical protein
KADELANJ_00511	gene			
KADELANJ_00512	CDS			hypothetical protein
KADELANJ_00512	gene			
KADELANJ_00513	CDS			hypothetical protein
KADELANJ_00513	gene			
KADELANJ_00514	CDS	lolC		Lipoprotein-releasing system transmembrane protein LolC
KADELANJ_00514	gene	lolC		
KADELANJ_00515	CDS	secA		Protein translocase subunit SecA
KADELANJ_00515	gene	secA		
KADELANJ_00516	CDS	lolA		Outer-membrane lipoprotein carrier protein
KADELANJ_00516	gene	lolA		
KADELANJ_00517	tmRNA	ssrA		transfer-messenger RNA, SsrA
KADELANJ_00517	gene	ssrA		
KADELANJ_00518	CDS			hypothetical protein
KADELANJ_00518	gene			
KADELANJ_00519	CDS			hypothetical protein
KADELANJ_00519	gene			
KADELANJ_00520	CDS			hypothetical protein
KADELANJ_00520	gene			
KADELANJ_00521	CDS			hypothetical protein
KADELANJ_00521	gene			
KADELANJ_00522	CDS	acnB	4.2.1.3	Aconitate hydratase B
KADELANJ_00522	gene	acnB		
KADELANJ_00523	CDS	mqnA	4.2.1.151	Chorismate dehydratase
KADELANJ_00523	gene	mqnA		
KADELANJ_00524	CDS	pyrH	2.7.4.22	Uridylate kinase
KADELANJ_00524	gene	pyrH		
KADELANJ_00525	CDS	rpoZ	2.7.7.6	DNA-directed RNA polymerase subunit omega
KADELANJ_00525	gene	rpoZ		
KADELANJ_00526	CDS	relA	2.7.6.5	GTP pyrophosphokinase
KADELANJ_00526	gene	relA		
KADELANJ_00527	CDS	tyrS	6.1.1.1	Tyrosine--tRNA ligase
KADELANJ_00527	gene	tyrS		
KADELANJ_00528	CDS	pyrD_1	1.3.-.-	Dihydroorotate dehydrogenase
KADELANJ_00528	gene	pyrD_1		
KADELANJ_00529	CDS	amiC	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiC
KADELANJ_00529	gene	amiC		
KADELANJ_00530	CDS			hypothetical protein
KADELANJ_00530	gene			
KADELANJ_00531	CDS	flhB_1		Flagellar biosynthetic protein FlhB
KADELANJ_00531	gene	flhB_1		
KADELANJ_00532	CDS	mobA	2.7.7.77	putative molybdenum cofactor guanylyltransferase
KADELANJ_00532	gene	mobA		
KADELANJ_00533	CDS	moaA	4.1.99.22	GTP 3',8-cyclase
KADELANJ_00533	gene	moaA		
KADELANJ_00534	CDS			hypothetical protein
KADELANJ_00534	gene			
KADELANJ_00535	CDS			hypothetical protein
KADELANJ_00535	gene			
KADELANJ_00536	CDS			hypothetical protein
KADELANJ_00536	gene			
KADELANJ_00537	CDS	ftsY		Signal recognition particle receptor FtsY
KADELANJ_00537	gene	ftsY		
KADELANJ_00538	CDS			hypothetical protein
KADELANJ_00538	gene			
KADELANJ_00539	CDS			hypothetical protein
KADELANJ_00539	gene			
KADELANJ_00540	CDS	rny	3.1.-.-	Ribonuclease Y
KADELANJ_00540	gene	rny		
KADELANJ_00541	CDS	yeeO		putative FMN/FAD exporter YeeO
KADELANJ_00541	gene	yeeO		
KADELANJ_00542	CDS			hypothetical protein
KADELANJ_00542	gene			
KADELANJ_00543	CDS		3.5.1.77	N-carbamoyl-D-amino acid hydrolase
KADELANJ_00543	gene			
KADELANJ_00544	CDS			hypothetical protein
KADELANJ_00544	gene			
KADELANJ_00545	CDS	tcdA	6.1.-.-	tRNA threonylcarbamoyladenosine dehydratase
KADELANJ_00545	gene	tcdA		
KADELANJ_00546	CDS			hypothetical protein
KADELANJ_00546	gene			
KADELANJ_00547	CDS	fliS		Flagellar protein FliS
KADELANJ_00547	gene	fliS		
KADELANJ_00548	CDS	fliD		Flagellar hook-associated protein 2
KADELANJ_00548	gene	fliD		
KADELANJ_00549	CDS			hypothetical protein
KADELANJ_00549	gene			
KADELANJ_00550	CDS			hypothetical protein
KADELANJ_00550	gene			
KADELANJ_00551	CDS			hypothetical protein
KADELANJ_00551	gene			
KADELANJ_00552	CDS	ftsE		Cell division ATP-binding protein FtsE
KADELANJ_00552	gene	ftsE		
KADELANJ_00553	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
KADELANJ_00553	gene	trmB		
KADELANJ_00554	CDS			hypothetical protein
KADELANJ_00554	gene			
KADELANJ_00555	CDS	rluD	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
KADELANJ_00555	gene	rluD		
KADELANJ_00556	CDS	rsgA	3.6.1.-	Putative ribosome biogenesis GTPase RsgA
KADELANJ_00556	gene	rsgA		
KADELANJ_00557	CDS			hypothetical protein
KADELANJ_00557	gene			
KADELANJ_00558	tRNA			tRNA-Met(cat)
KADELANJ_00558	gene			
KADELANJ_00559	CDS	prs	2.7.6.1	Ribose-phosphate pyrophosphokinase
KADELANJ_00559	gene	prs		
KADELANJ_00560	CDS		2.7.7.53	AP-4-A phosphorylase
KADELANJ_00560	gene			
KADELANJ_00561	CDS	murF	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KADELANJ_00561	gene	murF		
KADELANJ_00562	CDS	menH	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KADELANJ_00562	gene	menH		
KADELANJ_00563	CDS	ddl	6.3.2.4	D-alanine--D-alanine ligase
KADELANJ_00563	gene	ddl		
