locus_tag	ftype	gene	EC_number	product
FHFNEIGL_00257	CDS	rpsU		30S ribosomal protein S21
FHFNEIGL_00257	gene	rpsU		
FHFNEIGL_00258	CDS	fabG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
FHFNEIGL_00258	gene	fabG		
FHFNEIGL_00259	CDS	acpP_1		Acyl carrier protein
FHFNEIGL_00259	gene	acpP_1		
FHFNEIGL_00260	CDS	fabF	2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase 2
FHFNEIGL_00260	gene	fabF		
FHFNEIGL_00261	CDS	accA	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
FHFNEIGL_00261	gene	accA		
FHFNEIGL_00262	CDS			hypothetical protein
FHFNEIGL_00262	gene			
FHFNEIGL_00263	CDS			hypothetical protein
FHFNEIGL_00263	gene			
FHFNEIGL_00264	CDS			hypothetical protein
FHFNEIGL_00264	gene			
FHFNEIGL_00265	CDS		2.1.1.-	Putative TrmH family tRNA/rRNA methyltransferase
FHFNEIGL_00265	gene			
FHFNEIGL_00266	CDS	rsmI	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
FHFNEIGL_00266	gene	rsmI		
FHFNEIGL_00267	CDS	rpmE		50S ribosomal protein L31
FHFNEIGL_00267	gene	rpmE		
FHFNEIGL_00268	CDS	rho	3.6.4.-	Transcription termination factor Rho
FHFNEIGL_00268	gene	rho		
FHFNEIGL_00269	CDS	murI	5.1.1.3	Glutamate racemase
FHFNEIGL_00269	gene	murI		
FHFNEIGL_00270	CDS			hypothetical protein
FHFNEIGL_00270	gene			
FHFNEIGL_00271	CDS			hypothetical protein
FHFNEIGL_00271	gene			
FHFNEIGL_00272	CDS	cagA		Cytotoxicity-associated immunodominant antigen
FHFNEIGL_00272	gene	cagA		
FHFNEIGL_00273	CDS			hypothetical protein
FHFNEIGL_00273	gene			
FHFNEIGL_00274	CDS			hypothetical protein
FHFNEIGL_00274	gene			
FHFNEIGL_00275	CDS			hypothetical protein
FHFNEIGL_00275	gene			
FHFNEIGL_00276	CDS	virB4_1		Type IV secretion system protein virB4
FHFNEIGL_00276	gene	virB4_1		
FHFNEIGL_00277	CDS			hypothetical protein
FHFNEIGL_00277	gene			
FHFNEIGL_00278	CDS			hypothetical protein
FHFNEIGL_00278	gene			
FHFNEIGL_00279	CDS			hypothetical protein
FHFNEIGL_00279	gene			
FHFNEIGL_00280	CDS			hypothetical protein
FHFNEIGL_00280	gene			
FHFNEIGL_00281	CDS			hypothetical protein
FHFNEIGL_00281	gene			
FHFNEIGL_00282	CDS			hypothetical protein
FHFNEIGL_00282	gene			
FHFNEIGL_00283	CDS			hypothetical protein
FHFNEIGL_00283	gene			
FHFNEIGL_00284	CDS			hypothetical protein
FHFNEIGL_00284	gene			
FHFNEIGL_00285	CDS			hypothetical protein
FHFNEIGL_00285	gene			
FHFNEIGL_00286	CDS			hypothetical protein
FHFNEIGL_00286	gene			
FHFNEIGL_00287	CDS	cagS		CAG pathogenicity island protein 13
FHFNEIGL_00287	gene	cagS		
FHFNEIGL_00288	CDS			hypothetical protein
FHFNEIGL_00288	gene			
FHFNEIGL_00289	CDS	cagT		CAG pathogenicity island protein 12
FHFNEIGL_00289	gene	cagT		
FHFNEIGL_00290	CDS			hypothetical protein
FHFNEIGL_00290	gene			
FHFNEIGL_00291	CDS			hypothetical protein
FHFNEIGL_00291	gene			
FHFNEIGL_00292	CDS			hypothetical protein
FHFNEIGL_00292	gene			
FHFNEIGL_00293	CDS			hypothetical protein
FHFNEIGL_00293	gene			
FHFNEIGL_00294	CDS			hypothetical protein
FHFNEIGL_00294	gene			
FHFNEIGL_00295	CDS			hypothetical protein
FHFNEIGL_00295	gene			
FHFNEIGL_00296	CDS	groL		60 kDa chaperonin
FHFNEIGL_00296	gene	groL		
FHFNEIGL_00297	CDS	groS		10 kDa chaperonin
FHFNEIGL_00297	gene	groS		
FHFNEIGL_00298	CDS	dnaG	2.7.7.-	DNA primase
FHFNEIGL_00298	gene	dnaG		
FHFNEIGL_00299	CDS	mnmA_1	2.8.1.-	tRNA-specific 2-thiouridylase MnmA
FHFNEIGL_00299	gene	mnmA_1		
FHFNEIGL_00300	CDS			hypothetical protein
FHFNEIGL_00300	gene			
FHFNEIGL_00301	CDS			hypothetical protein
FHFNEIGL_00301	gene			
FHFNEIGL_00302	CDS			hypothetical protein
FHFNEIGL_00302	gene			
FHFNEIGL_00303	CDS	virB4_2		Type IV secretion system protein virB4
FHFNEIGL_00303	gene	virB4_2		
FHFNEIGL_00304	CDS			hypothetical protein
FHFNEIGL_00304	gene			
FHFNEIGL_00305	CDS	cheV_2		Chemotaxis protein CheV
FHFNEIGL_00305	gene	cheV_2		
FHFNEIGL_00306	CDS	nspC	4.1.1.96	Carboxynorspermidine/carboxyspermidine decarboxylase
FHFNEIGL_00306	gene	nspC		
FHFNEIGL_00307	CDS	lpxE_1	3.1.-.-	Lipid A 1-phosphatase
FHFNEIGL_00307	gene	lpxE_1		
FHFNEIGL_00308	CDS	eptA	2.7.-.-	Phosphoethanolamine transferase EptA
FHFNEIGL_00308	gene	eptA		
FHFNEIGL_00309	CDS			hypothetical protein
FHFNEIGL_00309	gene			
FHFNEIGL_00310	CDS	aarA	2.3.3.16	Citrate synthase
FHFNEIGL_00310	gene	aarA		
FHFNEIGL_00311	CDS	icd	1.1.1.42	Isocitrate dehydrogenase [NADP]
FHFNEIGL_00311	gene	icd		
FHFNEIGL_00312	CDS			hypothetical protein
FHFNEIGL_00312	gene			
FHFNEIGL_00313	CDS	bioD	6.3.3.3	ATP-dependent dethiobiotin synthetase BioD
FHFNEIGL_00313	gene	bioD		
FHFNEIGL_00314	CDS			hypothetical protein
FHFNEIGL_00314	gene			
FHFNEIGL_00315	CDS			hypothetical protein
FHFNEIGL_00315	gene			
FHFNEIGL_00316	CDS	clpS		ATP-dependent Clp protease adapter protein ClpS
FHFNEIGL_00316	gene	clpS		
FHFNEIGL_00317	CDS	clpA		ATP-dependent Clp protease ATP-binding subunit ClpA
FHFNEIGL_00317	gene	clpA		
FHFNEIGL_00318	CDS	panD	4.1.1.11	Aspartate 1-decarboxylase
FHFNEIGL_00318	gene	panD		
FHFNEIGL_00319	CDS			Nucleoid-associated protein
FHFNEIGL_00319	gene			
FHFNEIGL_00320	CDS			hypothetical protein
FHFNEIGL_00320	gene			
FHFNEIGL_00321	CDS			hypothetical protein
FHFNEIGL_00321	gene			
FHFNEIGL_00322	CDS			hypothetical protein
FHFNEIGL_00322	gene			
FHFNEIGL_00323	CDS			hypothetical protein
FHFNEIGL_00323	gene			
FHFNEIGL_00324	CDS			hypothetical protein
FHFNEIGL_00324	gene			
FHFNEIGL_00325	CDS	ptlG		Type IV secretion system protein PtlG
FHFNEIGL_00325	gene	ptlG		
FHFNEIGL_00326	CDS	algA		Alginate biosynthesis protein AlgA
FHFNEIGL_00326	gene	algA		
FHFNEIGL_00327	CDS	gmd	4.2.1.47	GDP-mannose 4,6-dehydratase
FHFNEIGL_00327	gene	gmd		
FHFNEIGL_00328	CDS	colC	1.1.1.356	GDP-L-colitose synthase
FHFNEIGL_00328	gene	colC		
FHFNEIGL_00329	CDS	hypE		Hydrogenase isoenzymes formation protein HypE
FHFNEIGL_00329	gene	hypE		
FHFNEIGL_00330	CDS	hypF	2.1.3.-	Carbamoyltransferase HypF
FHFNEIGL_00330	gene	hypF		
FHFNEIGL_00331	CDS	aguA	3.5.3.12	Agmatine deiminase
FHFNEIGL_00331	gene	aguA		
FHFNEIGL_00332	CDS	dpnA_1	2.1.1.72	Modification methylase DpnIIB
FHFNEIGL_00332	gene	dpnA_1		
FHFNEIGL_00333	CDS	bspRIM	2.1.1.37	Modification methylase BspRI
FHFNEIGL_00333	gene	bspRIM		
FHFNEIGL_00334	CDS			hypothetical protein
FHFNEIGL_00334	gene			
FHFNEIGL_00335	CDS			hypothetical protein
FHFNEIGL_00335	gene			
FHFNEIGL_00336	CDS			hypothetical protein
FHFNEIGL_00336	gene			
FHFNEIGL_00337	CDS	hpaIIM	2.1.1.37	Modification methylase HpaII
FHFNEIGL_00337	gene	hpaIIM		
FHFNEIGL_00338	CDS			hypothetical protein
FHFNEIGL_00338	gene			
FHFNEIGL_00339	CDS	putP		High-affinity proline transporter PutP
FHFNEIGL_00339	gene	putP		
FHFNEIGL_00340	CDS	rocA1	1.2.1.88	1-pyrroline-5-carboxylate dehydrogenase 1
FHFNEIGL_00340	gene	rocA1		
FHFNEIGL_00341	CDS			hypothetical protein
FHFNEIGL_00341	gene			
FHFNEIGL_00342	CDS			hypothetical protein
FHFNEIGL_00342	gene			
FHFNEIGL_00343	CDS			hypothetical protein
FHFNEIGL_00343	gene			
FHFNEIGL_00344	CDS	smc		Chromosome partition protein Smc
FHFNEIGL_00344	gene	smc		
FHFNEIGL_00345	CDS			hypothetical protein
FHFNEIGL_00345	gene			
FHFNEIGL_00346	CDS			hypothetical protein
FHFNEIGL_00346	gene			
FHFNEIGL_00347	CDS			hypothetical protein
FHFNEIGL_00347	gene			
FHFNEIGL_00348	CDS			hypothetical protein
FHFNEIGL_00348	gene			
FHFNEIGL_00349	CDS			hypothetical protein
FHFNEIGL_00349	gene			
FHFNEIGL_00350	CDS			hypothetical protein
FHFNEIGL_00350	gene			
FHFNEIGL_00351	CDS	ftsK		DNA translocase FtsK
FHFNEIGL_00351	gene	ftsK		
FHFNEIGL_00352	CDS	ureH		Urease accessory protein UreH
FHFNEIGL_00352	gene	ureH		
FHFNEIGL_00353	CDS	ureG		Urease accessory protein UreG
FHFNEIGL_00353	gene	ureG		
FHFNEIGL_00354	CDS	ureF		Urease accessory protein UreF
FHFNEIGL_00354	gene	ureF		
FHFNEIGL_00355	CDS	ureE		Urease accessory protein UreE
FHFNEIGL_00355	gene	ureE		
FHFNEIGL_00356	CDS	ureI		Acid-activated urea channel
FHFNEIGL_00356	gene	ureI		
FHFNEIGL_00357	CDS	ureB	3.5.1.5	Urease subunit beta
FHFNEIGL_00357	gene	ureB		
FHFNEIGL_00358	CDS	ureA	3.5.1.5	Urease subunit alpha
FHFNEIGL_00358	gene	ureA		
FHFNEIGL_00359	tRNA			tRNA-Val(gac)
FHFNEIGL_00359	gene			
FHFNEIGL_00360	CDS	lspA	3.4.23.36	Lipoprotein signal peptidase
FHFNEIGL_00360	gene	lspA		
FHFNEIGL_00361	CDS	glmM	5.4.2.10	Phosphoglucosamine mutase
FHFNEIGL_00361	gene	glmM		
FHFNEIGL_00362	CDS	rpsT		30S ribosomal protein S20
FHFNEIGL_00362	gene	rpsT		
FHFNEIGL_00363	CDS	prfA		Peptide chain release factor RF1
FHFNEIGL_00363	gene	prfA		
FHFNEIGL_00364	CDS			hypothetical protein
FHFNEIGL_00364	gene			
FHFNEIGL_00365	CDS			hypothetical protein
FHFNEIGL_00365	gene			
FHFNEIGL_00366	CDS			hypothetical protein
FHFNEIGL_00366	gene			
FHFNEIGL_00367	CDS	pctB		Methyl-accepting chemotaxis protein PctB
FHFNEIGL_00367	gene	pctB		
FHFNEIGL_00368	CDS	rpsI		30S ribosomal protein S9
FHFNEIGL_00368	gene	rpsI		
FHFNEIGL_00369	CDS	rplM		50S ribosomal protein L13
FHFNEIGL_00369	gene	rplM		
FHFNEIGL_00370	CDS			hypothetical protein
FHFNEIGL_00370	gene			
FHFNEIGL_00371	CDS	mqo	1.1.5.4	Malate:quinone oxidoreductase
FHFNEIGL_00371	gene	mqo		
FHFNEIGL_00372	CDS			hypothetical protein
FHFNEIGL_00372	gene			
FHFNEIGL_00373	CDS	rpoD		RNA polymerase sigma factor RpoD
FHFNEIGL_00373	gene	rpoD		
FHFNEIGL_00374	CDS	mtnN	3.2.2.30	Aminodeoxyfutalosine nucleosidase
FHFNEIGL_00374	gene	mtnN		
FHFNEIGL_00375	CDS	fenF	2.3.1.39	Malonyl CoA-acyl carrier protein transacylase
FHFNEIGL_00375	gene	fenF		
FHFNEIGL_00376	tRNA			tRNA-Ser(gct)
FHFNEIGL_00376	gene			
FHFNEIGL_00377	CDS	mboIR	3.1.21.4	Type-2 restriction enzyme MboI
FHFNEIGL_00377	gene	mboIR		
FHFNEIGL_00378	CDS	dpnA_2	2.1.1.72	Modification methylase DpnIIB
FHFNEIGL_00378	gene	dpnA_2		
FHFNEIGL_00379	CDS	wbnK	2.4.1.308	O-antigen biosynthesis glycosyltransferase WbnK
FHFNEIGL_00379	gene	wbnK		
FHFNEIGL_00380	CDS			hypothetical protein
FHFNEIGL_00380	gene			
FHFNEIGL_00381	CDS			hypothetical protein
FHFNEIGL_00381	gene			
FHFNEIGL_00382	CDS		1.-.-.-	Putative 2-hydroxyacid dehydrogenase
FHFNEIGL_00382	gene			
FHFNEIGL_00383	CDS			hypothetical protein
FHFNEIGL_00383	gene			
FHFNEIGL_00384	CDS	thrC	4.2.3.1	Threonine synthase
FHFNEIGL_00384	gene	thrC		
FHFNEIGL_00385	CDS	pctC		Methyl-accepting chemotaxis protein PctC
FHFNEIGL_00385	gene	pctC		
FHFNEIGL_00386	CDS			hypothetical protein
FHFNEIGL_00386	gene			
FHFNEIGL_00387	CDS			hypothetical protein
FHFNEIGL_00387	gene			
FHFNEIGL_00388	CDS		2.4.-.-	putative glycosyltransferase
FHFNEIGL_00388	gene			
FHFNEIGL_00389	CDS	mcp4		Methyl-accepting chemotaxis protein 4
FHFNEIGL_00389	gene	mcp4		
FHFNEIGL_00390	CDS	yfkN		Trifunctional nucleotide phosphoesterase protein YfkN
FHFNEIGL_00390	gene	yfkN		
FHFNEIGL_00391	CDS	luxS	4.4.1.21	S-ribosylhomocysteine lyase
FHFNEIGL_00391	gene	luxS		
FHFNEIGL_00392	CDS	metB	2.5.1.48	Cystathionine gamma-synthase
FHFNEIGL_00392	gene	metB		
FHFNEIGL_00393	CDS	cysM	2.5.1.47	Cysteine synthase
FHFNEIGL_00393	gene	cysM		
FHFNEIGL_00394	CDS			hypothetical protein
FHFNEIGL_00394	gene			
FHFNEIGL_00395	CDS	dnaK		Chaperone protein DnaK
FHFNEIGL_00395	gene	dnaK		
FHFNEIGL_00396	CDS	grpE		Protein GrpE
FHFNEIGL_00396	gene	grpE		
FHFNEIGL_00397	CDS	hrcA		Heat-inducible transcription repressor HrcA
FHFNEIGL_00397	gene	hrcA		
FHFNEIGL_00398	CDS			hypothetical protein
FHFNEIGL_00398	gene			
FHFNEIGL_00399	CDS			hypothetical protein
FHFNEIGL_00399	gene			
FHFNEIGL_00400	CDS			hypothetical protein
FHFNEIGL_00400	gene			
FHFNEIGL_00401	CDS	flaB		Flagellin B
FHFNEIGL_00401	gene	flaB		
FHFNEIGL_00402	CDS	topA_1	5.99.1.2	DNA topoisomerase 1
FHFNEIGL_00402	gene	topA_1		
FHFNEIGL_00403	CDS	queE_1	4.3.99.3	7-carboxy-7-deazaguanine synthase
FHFNEIGL_00403	gene	queE_1		
FHFNEIGL_00404	CDS			hypothetical protein
FHFNEIGL_00404	gene			
FHFNEIGL_00405	CDS			hypothetical protein
FHFNEIGL_00405	gene			
FHFNEIGL_00406	CDS	alaS	6.1.1.7	Alanine--tRNA ligase
FHFNEIGL_00406	gene	alaS		
FHFNEIGL_00407	CDS	maf		Septum formation protein Maf
FHFNEIGL_00407	gene	maf		
FHFNEIGL_00408	CDS	amiF	3.5.1.49	Formamidase
FHFNEIGL_00408	gene	amiF		
FHFNEIGL_00409	CDS	carA	6.3.5.5	Carbamoyl-phosphate synthase small chain
FHFNEIGL_00409	gene	carA		
FHFNEIGL_00410	CDS			hypothetical protein
FHFNEIGL_00410	gene			
FHFNEIGL_00411	CDS			hypothetical protein
FHFNEIGL_00411	gene			
FHFNEIGL_00412	CDS			hypothetical protein
FHFNEIGL_00412	gene			
FHFNEIGL_00413	CDS			hypothetical protein
FHFNEIGL_00413	gene			
FHFNEIGL_00414	CDS	folP		Bifunctional dihydropteroate synthase/dihydropteroate reductase
FHFNEIGL_00414	gene	folP		
FHFNEIGL_00415	CDS			hypothetical protein
FHFNEIGL_00415	gene			
FHFNEIGL_00416	CDS			hypothetical protein
FHFNEIGL_00416	gene			
FHFNEIGL_00417	CDS	lysC	2.7.2.4	Aspartate kinase Ask_LysC
FHFNEIGL_00417	gene	lysC		
FHFNEIGL_00418	CDS	rppH	3.6.1.-	RNA pyrophosphohydrolase
FHFNEIGL_00418	gene	rppH		
FHFNEIGL_00419	CDS			Cytochrome c-553
FHFNEIGL_00419	gene			
FHFNEIGL_00420	CDS	hemN_1	1.3.99.-	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
FHFNEIGL_00420	gene	hemN_1		
FHFNEIGL_00421	CDS	crcB		Putative fluoride ion transporter CrcB
FHFNEIGL_00421	gene	crcB		
FHFNEIGL_00422	CDS			hypothetical protein
FHFNEIGL_00422	gene			
FHFNEIGL_00423	CDS	glpE	2.8.1.1	Thiosulfate sulfurtransferase GlpE
FHFNEIGL_00423	gene	glpE		
FHFNEIGL_00424	CDS		1.-.-.-	putative FAD-linked oxidoreductase
FHFNEIGL_00424	gene			
FHFNEIGL_00425	CDS	uppS	2.5.1.-	Isoprenyl transferase
FHFNEIGL_00425	gene	uppS		
FHFNEIGL_00426	CDS	ytrB		ABC transporter ATP-binding protein YtrB
FHFNEIGL_00426	gene	ytrB		
FHFNEIGL_00427	CDS	purD	6.3.4.13	Phosphoribosylamine--glycine ligase
FHFNEIGL_00427	gene	purD		
FHFNEIGL_00428	CDS			hypothetical protein
FHFNEIGL_00428	gene			
FHFNEIGL_00429	CDS	lptD		LPS-assembly protein LptD
FHFNEIGL_00429	gene	lptD		
FHFNEIGL_00430	CDS			hypothetical protein
FHFNEIGL_00430	gene			
FHFNEIGL_00431	CDS	pnp	2.7.7.8	Polyribonucleotide nucleotidyltransferase
FHFNEIGL_00431	gene	pnp		
FHFNEIGL_00432	CDS	atpE		ATP synthase subunit c
FHFNEIGL_00432	gene	atpE		
FHFNEIGL_00433	tRNA			tRNA-Leu(gag)
FHFNEIGL_00433	gene			
FHFNEIGL_00434	tRNA			tRNA-Leu(caa)
FHFNEIGL_00434	gene			
FHFNEIGL_00435	CDS	cysE	2.3.1.30	Serine acetyltransferase
FHFNEIGL_00435	gene	cysE		
FHFNEIGL_00436	CDS			hypothetical protein
FHFNEIGL_00436	gene			
FHFNEIGL_00437	CDS	fokIM	2.1.1.72	Modification methylase FokI
FHFNEIGL_00437	gene	fokIM		
FHFNEIGL_00438	CDS			hypothetical protein
FHFNEIGL_00438	gene			
FHFNEIGL_00439	CDS	hepA		Heterocyst differentiation ATP-binding protein HepA
FHFNEIGL_00439	gene	hepA		
FHFNEIGL_00440	tRNA			tRNA-Thr(tgt)
FHFNEIGL_00440	gene			
FHFNEIGL_00441	tRNA			tRNA-Tyr(gta)
FHFNEIGL_00441	gene			
FHFNEIGL_00442	tRNA			tRNA-Gly(tcc)
FHFNEIGL_00442	gene			
FHFNEIGL_00443	tRNA			tRNA-Thr(ggt)
FHFNEIGL_00443	gene			
FHFNEIGL_00444	CDS	tufA		Elongation factor Tu
FHFNEIGL_00444	gene	tufA		
FHFNEIGL_00445	CDS	rpmG2		50S ribosomal protein L33 2
FHFNEIGL_00445	gene	rpmG2		
FHFNEIGL_00446	tRNA			tRNA-Trp(cca)
FHFNEIGL_00446	gene			
FHFNEIGL_00447	CDS			hypothetical protein
FHFNEIGL_00447	gene			
FHFNEIGL_00448	CDS	nusG		Transcription termination/antitermination protein NusG
FHFNEIGL_00448	gene	nusG		
FHFNEIGL_00449	CDS	rplK		50S ribosomal protein L11
FHFNEIGL_00449	gene	rplK		
FHFNEIGL_00450	CDS	rplA		50S ribosomal protein L1
FHFNEIGL_00450	gene	rplA		
FHFNEIGL_00451	CDS	rplJ		50S ribosomal protein L10
FHFNEIGL_00451	gene	rplJ		
FHFNEIGL_00452	CDS	rplL		50S ribosomal protein L7/L12
FHFNEIGL_00452	gene	rplL		
FHFNEIGL_00453	CDS	rpoBC	2.7.7.6	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
FHFNEIGL_00453	gene	rpoBC		
FHFNEIGL_00454	CDS	rpsL		30S ribosomal protein S12
FHFNEIGL_00454	gene	rpsL		
FHFNEIGL_00455	CDS	rpsG		30S ribosomal protein S7
FHFNEIGL_00455	gene	rpsG		
FHFNEIGL_00456	CDS	fusA		Elongation factor G
FHFNEIGL_00456	gene	fusA		
FHFNEIGL_00457	CDS	yhdN	1.1.1.-	General stress protein 69
FHFNEIGL_00457	gene	yhdN		
FHFNEIGL_00458	CDS			hypothetical protein
FHFNEIGL_00458	gene			
FHFNEIGL_00459	CDS	rfaF	2.-.-.-	ADP-heptose--LPS heptosyltransferase 2
FHFNEIGL_00459	gene	rfaF		
FHFNEIGL_00460	CDS	hisS	6.1.1.21	Histidine--tRNA ligase
FHFNEIGL_00460	gene	hisS		
FHFNEIGL_00461	CDS	asd	1.2.1.11	Aspartate-semialdehyde dehydrogenase
FHFNEIGL_00461	gene	asd		
FHFNEIGL_00462	CDS			hypothetical protein
FHFNEIGL_00462	gene			
FHFNEIGL_00463	CDS			hypothetical protein
FHFNEIGL_00463	gene			
FHFNEIGL_00464	CDS	cah	4.2.1.1	Carbonic anhydrase
FHFNEIGL_00464	gene	cah		
FHFNEIGL_00465	CDS	sotB		Sugar efflux transporter B
FHFNEIGL_00465	gene	sotB		
FHFNEIGL_00466	CDS	mepA		Multidrug export protein MepA
FHFNEIGL_00466	gene	mepA		
FHFNEIGL_00467	CDS			hypothetical protein
FHFNEIGL_00467	gene			
FHFNEIGL_00468	CDS	ttcA		tRNA 2-thiocytidine biosynthesis protein TtcA
FHFNEIGL_00468	gene	ttcA		
FHFNEIGL_00469	CDS	yajR		Inner membrane transport protein YajR
FHFNEIGL_00469	gene	yajR		
FHFNEIGL_00470	tRNA			tRNA-Met(cat)
FHFNEIGL_00470	gene			
FHFNEIGL_00471	CDS	nupX		Putative nucleoside permease NupX
FHFNEIGL_00471	gene	nupX		
FHFNEIGL_00472	CDS	deoB	5.4.2.7	Phosphopentomutase
FHFNEIGL_00472	gene	deoB		
FHFNEIGL_00473	CDS	deoD	2.4.2.1	Purine nucleoside phosphorylase DeoD-type
FHFNEIGL_00473	gene	deoD		
FHFNEIGL_00474	CDS			hypothetical protein
FHFNEIGL_00474	gene			
FHFNEIGL_00475	CDS	adeP		Adenine permease AdeP
FHFNEIGL_00475	gene	adeP		
FHFNEIGL_00476	CDS	adeQ_1		Adenine permease AdeQ
FHFNEIGL_00476	gene	adeQ_1		
FHFNEIGL_00477	CDS	adeQ_2		Adenine permease AdeQ
FHFNEIGL_00477	gene	adeQ_2		
FHFNEIGL_00478	CDS	fucP		L-fucose-proton symporter
FHFNEIGL_00478	gene	fucP		
FHFNEIGL_00479	CDS			hypothetical protein
FHFNEIGL_00479	gene			
FHFNEIGL_00480	CDS	glnH		ABC transporter glutamine-binding protein GlnH
FHFNEIGL_00480	gene	glnH		
FHFNEIGL_00481	CDS	artM		Arginine transport ATP-binding protein ArtM
FHFNEIGL_00481	gene	artM		
FHFNEIGL_00482	CDS	glnP_1		Glutamine transport system permease protein GlnP
FHFNEIGL_00482	gene	glnP_1		
FHFNEIGL_00483	CDS	glnP_2		Glutamine transport system permease protein GlnP
FHFNEIGL_00483	gene	glnP_2		
FHFNEIGL_00484	CDS	cstA		Carbon starvation protein A
FHFNEIGL_00484	gene	cstA		
FHFNEIGL_00485	CDS			hypothetical protein
FHFNEIGL_00485	gene			
FHFNEIGL_00486	CDS	pgi	5.3.1.9	Glucose-6-phosphate isomerase
FHFNEIGL_00486	gene	pgi		
FHFNEIGL_00487	CDS			hypothetical protein
FHFNEIGL_00487	gene			
FHFNEIGL_00488	CDS		1.18.1.2	Ferredoxin--NADP reductase
FHFNEIGL_00488	gene			
FHFNEIGL_00489	CDS			hypothetical protein
FHFNEIGL_00489	gene			
FHFNEIGL_00490	CDS	yohD_2		Inner membrane protein YohD
FHFNEIGL_00490	gene	yohD_2		
FHFNEIGL_00491	CDS	fldA		Flavodoxin
FHFNEIGL_00491	gene	fldA		
FHFNEIGL_00492	CDS	ybeY	3.1.-.-	Endoribonuclease YbeY
FHFNEIGL_00492	gene	ybeY		
FHFNEIGL_00493	CDS		2.7.7.-	Adenosine monophosphate-protein transferase NmFic
FHFNEIGL_00493	gene			
FHFNEIGL_00494	CDS	proC	1.5.1.2	Pyrroline-5-carboxylate reductase
FHFNEIGL_00494	gene	proC		
FHFNEIGL_00495	CDS			hypothetical protein
FHFNEIGL_00495	gene			
FHFNEIGL_00496	CDS			hypothetical protein
FHFNEIGL_00496	gene			
FHFNEIGL_00497	CDS	murG	2.4.1.227	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
FHFNEIGL_00497	gene	murG		
FHFNEIGL_00498	CDS	fliW1		Flagellar assembly factor FliW 1
FHFNEIGL_00498	gene	fliW1		
FHFNEIGL_00499	CDS	valS	6.1.1.9	Valine--tRNA ligase
FHFNEIGL_00499	gene	valS		
FHFNEIGL_00500	CDS	ffh		Signal recognition particle protein
FHFNEIGL_00500	gene	ffh		
FHFNEIGL_00501	CDS	rpsP		30S ribosomal protein S16
FHFNEIGL_00501	gene	rpsP		
FHFNEIGL_00502	CDS			hypothetical protein
FHFNEIGL_00502	gene			
FHFNEIGL_00503	CDS	rimM		Ribosome maturation factor RimM
FHFNEIGL_00503	gene	rimM		
FHFNEIGL_00504	CDS	trmD	2.1.1.228	tRNA (guanine-N(1)-)-methyltransferase
FHFNEIGL_00504	gene	trmD		
FHFNEIGL_00505	CDS	rplS		50S ribosomal protein L19
FHFNEIGL_00505	gene	rplS		
FHFNEIGL_00506	CDS			hypothetical protein
FHFNEIGL_00506	gene			
FHFNEIGL_00507	CDS			hypothetical protein
FHFNEIGL_00507	gene			
FHFNEIGL_00508	CDS	flgG_1		Flagellar basal-body rod protein FlgG
FHFNEIGL_00508	gene	flgG_1		
FHFNEIGL_00509	CDS	kgtP		Alpha-ketoglutarate permease
FHFNEIGL_00509	gene	kgtP		
FHFNEIGL_00510	CDS	spoIIIE		DNA translocase SpoIIIE
FHFNEIGL_00510	gene	spoIIIE		
FHFNEIGL_00511	CDS			hypothetical protein
FHFNEIGL_00511	gene			
FHFNEIGL_00512	CDS	tkt	2.2.1.1	Transketolase
FHFNEIGL_00512	gene	tkt		
FHFNEIGL_00513	CDS	ribF		Riboflavin biosynthesis protein RibF
FHFNEIGL_00513	gene	ribF		
FHFNEIGL_00514	CDS	tlyA	2.1.1.226	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
FHFNEIGL_00514	gene	tlyA		
FHFNEIGL_00515	CDS			hypothetical protein
FHFNEIGL_00515	gene			
FHFNEIGL_00516	CDS	pyrB	2.1.3.2	Aspartate carbamoyltransferase
FHFNEIGL_00516	gene	pyrB		
FHFNEIGL_00517	CDS			hypothetical protein
FHFNEIGL_00517	gene			
FHFNEIGL_00518	CDS	msbA	3.6.3.-	Lipid A export ATP-binding/permease protein MsbA
FHFNEIGL_00518	gene	msbA		
FHFNEIGL_00519	CDS			hypothetical protein
FHFNEIGL_00519	gene			
FHFNEIGL_00520	CDS			hypothetical protein
FHFNEIGL_00520	gene			
FHFNEIGL_00521	CDS		3.6.1.-	ATP/GTP phosphatase
FHFNEIGL_00521	gene			
FHFNEIGL_00522	CDS			hypothetical protein
FHFNEIGL_00522	gene			
FHFNEIGL_00523	CDS	nixA		High-affinity nickel-transport protein NixA
FHFNEIGL_00523	gene	nixA		
FHFNEIGL_00524	CDS			hypothetical protein
FHFNEIGL_00524	gene			
FHFNEIGL_00525	CDS			hypothetical protein
FHFNEIGL_00525	gene			
FHFNEIGL_00526	CDS			hypothetical protein
