locus_tag	ftype	gene	EC_number	product
IENJPBOG_00271	CDS		1.5.1.43	Carboxynorspermidine synthase
IENJPBOG_00271	gene			
IENJPBOG_00272	CDS	gltS		Sodium/glutamate symporter
IENJPBOG_00272	gene	gltS		
IENJPBOG_00273	CDS	ribD		Riboflavin biosynthesis protein RibD
IENJPBOG_00273	gene	ribD		
IENJPBOG_00274	CDS	yfiC	2.1.1.223	tRNA1(Val) (adenine(37)-N6)-methyltransferase
IENJPBOG_00274	gene	yfiC		
IENJPBOG_00275	CDS	copA_1	3.6.3.54	Copper-exporting P-type ATPase A
IENJPBOG_00275	gene	copA_1		
IENJPBOG_00276	CDS			hypothetical protein
IENJPBOG_00276	gene			
IENJPBOG_00277	CDS			hypothetical protein
IENJPBOG_00277	gene			
IENJPBOG_00278	CDS			hypothetical protein
IENJPBOG_00278	gene			
IENJPBOG_00279	CDS			hypothetical protein
IENJPBOG_00279	gene			
IENJPBOG_00280	CDS	pth	3.1.1.29	Peptidyl-tRNA hydrolase
IENJPBOG_00280	gene	pth		
IENJPBOG_00281	CDS	rplY		50S ribosomal protein L25
IENJPBOG_00281	gene	rplY		
IENJPBOG_00282	CDS	tal	2.2.1.2	Transaldolase
IENJPBOG_00282	gene	tal		
IENJPBOG_00283	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
IENJPBOG_00283	gene	murE		
IENJPBOG_00284	CDS			hypothetical protein
IENJPBOG_00284	gene			
IENJPBOG_00285	CDS	nfuA		Fe/S biogenesis protein NfuA
IENJPBOG_00285	gene	nfuA		
IENJPBOG_00286	CDS	cysP		Sulfate permease CysP
IENJPBOG_00286	gene	cysP		
IENJPBOG_00287	CDS	corC		Magnesium and cobalt efflux protein CorC
IENJPBOG_00287	gene	corC		
IENJPBOG_00288	CDS			hypothetical protein
IENJPBOG_00288	gene			
IENJPBOG_00289	CDS	mdtN		Multidrug resistance protein MdtN
IENJPBOG_00289	gene	mdtN		
IENJPBOG_00290	CDS			hypothetical protein
IENJPBOG_00290	gene			
IENJPBOG_00291	CDS	ybhS		Inner membrane transport permease YbhS
IENJPBOG_00291	gene	ybhS		
IENJPBOG_00292	CDS	yigZ		IMPACT family member YigZ
IENJPBOG_00292	gene	yigZ		
IENJPBOG_00293	CDS			hypothetical protein
IENJPBOG_00293	gene			
IENJPBOG_00294	CDS	menG	2.1.1.163	Demethylmenaquinone methyltransferase
IENJPBOG_00294	gene	menG		
IENJPBOG_00295	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
IENJPBOG_00295	gene	xseB		
IENJPBOG_00296	CDS			hypothetical protein
IENJPBOG_00296	gene			
IENJPBOG_00297	CDS	serS	6.1.1.11	Serine--tRNA ligase
IENJPBOG_00297	gene	serS		
IENJPBOG_00298	CDS			hypothetical protein
IENJPBOG_00298	gene			
IENJPBOG_00299	CDS	pcrA	3.6.4.12	ATP-dependent DNA helicase PcrA
IENJPBOG_00299	gene	pcrA		
IENJPBOG_00300	CDS			hypothetical protein
IENJPBOG_00300	gene			
IENJPBOG_00301	CDS	ubiX	2.5.1.129	Flavin prenyltransferase UbiX
IENJPBOG_00301	gene	ubiX		
IENJPBOG_00302	CDS	coaD	2.7.7.3	Phosphopantetheine adenylyltransferase
IENJPBOG_00302	gene	coaD		
IENJPBOG_00303	CDS	tmk	2.7.4.9	Thymidylate kinase
IENJPBOG_00303	gene	tmk		
IENJPBOG_00304	CDS			hypothetical protein
IENJPBOG_00304	gene			
IENJPBOG_00305	CDS	bcgIA	3.1.21.-	Restriction enzyme BgcI subunit alpha
IENJPBOG_00305	gene	bcgIA		
IENJPBOG_00306	CDS	bcgIB	3.1.21.-	Restriction enzyme BgcI subunit beta
IENJPBOG_00306	gene	bcgIB		
IENJPBOG_00307	CDS	polA	2.7.7.7	DNA polymerase I, thermostable
IENJPBOG_00307	gene	polA		
IENJPBOG_00308	CDS			hypothetical protein
IENJPBOG_00308	gene			
IENJPBOG_00309	CDS	ilvE	2.6.1.42	Branched-chain-amino-acid transaminase 1
IENJPBOG_00309	gene	ilvE		
IENJPBOG_00310	CDS			hypothetical protein
IENJPBOG_00310	gene			
IENJPBOG_00311	CDS	mlaE		putative phospholipid ABC transporter permease protein MlaE
IENJPBOG_00311	gene	mlaE		
IENJPBOG_00312	CDS	metN2	3.6.3.-	Methionine import ATP-binding protein MetN 2
IENJPBOG_00312	gene	metN2		
IENJPBOG_00313	CDS			hypothetical protein
IENJPBOG_00313	gene			
IENJPBOG_00314	CDS			hypothetical protein
IENJPBOG_00314	gene			
IENJPBOG_00315	CDS			hypothetical protein
IENJPBOG_00315	gene			
IENJPBOG_00316	CDS	ccpA	1.11.1.5	Cytochrome c551 peroxidase
IENJPBOG_00316	gene	ccpA		
IENJPBOG_00317	CDS	dnaE	2.7.7.7	DNA polymerase III subunit alpha
IENJPBOG_00317	gene	dnaE		
IENJPBOG_00318	CDS	rluB	5.4.99.22	Ribosomal large subunit pseudouridine synthase B
IENJPBOG_00318	gene	rluB		
IENJPBOG_00319	CDS	trxA_2		Thioredoxin
IENJPBOG_00319	gene	trxA_2		
IENJPBOG_00320	CDS			hypothetical protein
IENJPBOG_00320	gene			
IENJPBOG_00321	CDS			LPP20 lipoprotein
IENJPBOG_00321	gene			
IENJPBOG_00322	CDS			hypothetical protein
IENJPBOG_00322	gene			
IENJPBOG_00323	CDS			hypothetical protein
IENJPBOG_00323	gene			
IENJPBOG_00324	CDS			hypothetical protein
IENJPBOG_00324	gene			
IENJPBOG_00325	CDS	mnmE	3.6.5.-	tRNA modification GTPase MnmE
IENJPBOG_00325	gene	mnmE		
IENJPBOG_00326	CDS			hypothetical protein
IENJPBOG_00326	gene			
IENJPBOG_00327	CDS	yidC		Membrane protein insertase YidC
IENJPBOG_00327	gene	yidC		
IENJPBOG_00328	CDS	rnpA	3.1.26.5	Ribonuclease P protein component
IENJPBOG_00328	gene	rnpA		
IENJPBOG_00329	CDS	exbD_1		Biopolymer transport protein ExbD
IENJPBOG_00329	gene	exbD_1		
IENJPBOG_00330	CDS	exbB_1		Biopolymer transport protein ExbB
IENJPBOG_00330	gene	exbB_1		
IENJPBOG_00331	CDS	smpB		SsrA-binding protein
IENJPBOG_00331	gene	smpB		
IENJPBOG_00332	CDS	ispE	2.7.1.148	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IENJPBOG_00332	gene	ispE		
IENJPBOG_00333	CDS	csrA		Carbon storage regulator 
IENJPBOG_00333	gene	csrA		
IENJPBOG_00334	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
IENJPBOG_00334	gene	ppiB		
IENJPBOG_00335	CDS	asd	1.2.1.11	Aspartate-semialdehyde dehydrogenase
IENJPBOG_00335	gene	asd		
IENJPBOG_00336	CDS	hisS	6.1.1.21	Histidine--tRNA ligase
IENJPBOG_00336	gene	hisS		
IENJPBOG_00337	CDS	rfaF	2.-.-.-	ADP-heptose--LPS heptosyltransferase 2
IENJPBOG_00337	gene	rfaF		
IENJPBOG_00338	CDS			hypothetical protein
IENJPBOG_00338	gene			
IENJPBOG_00339	CDS	yhdN	1.1.1.-	General stress protein 69
IENJPBOG_00339	gene	yhdN		
IENJPBOG_00340	CDS	fusA		Elongation factor G
IENJPBOG_00340	gene	fusA		
IENJPBOG_00341	CDS	rpsG		30S ribosomal protein S7
IENJPBOG_00341	gene	rpsG		
IENJPBOG_00342	CDS	rpsL		30S ribosomal protein S12
IENJPBOG_00342	gene	rpsL		
IENJPBOG_00343	CDS	rpoBC	2.7.7.6	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
IENJPBOG_00343	gene	rpoBC		
IENJPBOG_00344	CDS	rplL		50S ribosomal protein L7/L12
IENJPBOG_00344	gene	rplL		
IENJPBOG_00345	CDS	rplJ		50S ribosomal protein L10
IENJPBOG_00345	gene	rplJ		
IENJPBOG_00346	CDS	rplA		50S ribosomal protein L1
IENJPBOG_00346	gene	rplA		
IENJPBOG_00347	CDS	rplK		50S ribosomal protein L11
IENJPBOG_00347	gene	rplK		
IENJPBOG_00348	CDS	nusG		Transcription termination/antitermination protein NusG
IENJPBOG_00348	gene	nusG		
IENJPBOG_00349	CDS			hypothetical protein
IENJPBOG_00349	gene			
IENJPBOG_00350	tRNA			tRNA-Trp(cca)
IENJPBOG_00350	gene			
IENJPBOG_00351	CDS	rpmG2		50S ribosomal protein L33 2
IENJPBOG_00351	gene	rpmG2		
IENJPBOG_00352	CDS	tufA		Elongation factor Tu
IENJPBOG_00352	gene	tufA		
IENJPBOG_00353	tRNA			tRNA-Thr(ggt)
IENJPBOG_00353	gene			
IENJPBOG_00354	tRNA			tRNA-Gly(tcc)
IENJPBOG_00354	gene			
IENJPBOG_00355	tRNA			tRNA-Tyr(gta)
IENJPBOG_00355	gene			
IENJPBOG_00356	tRNA			tRNA-Thr(tgt)
IENJPBOG_00356	gene			
IENJPBOG_00357	CDS	hepA		Heterocyst differentiation ATP-binding protein HepA
IENJPBOG_00357	gene	hepA		
IENJPBOG_00358	CDS			hypothetical protein
IENJPBOG_00358	gene			
IENJPBOG_00359	CDS	fokIM	2.1.1.72	Modification methylase FokI
IENJPBOG_00359	gene	fokIM		
IENJPBOG_00360	CDS			hypothetical protein
IENJPBOG_00360	gene			
IENJPBOG_00361	CDS	cysE	2.3.1.30	Serine acetyltransferase
IENJPBOG_00361	gene	cysE		
IENJPBOG_00362	tRNA			tRNA-Leu(caa)
IENJPBOG_00362	gene			
IENJPBOG_00363	tRNA			tRNA-Leu(gag)
IENJPBOG_00363	gene			
IENJPBOG_00364	CDS	atpE		ATP synthase subunit c
IENJPBOG_00364	gene	atpE		
IENJPBOG_00365	CDS	pnp	2.7.7.8	Polyribonucleotide nucleotidyltransferase
IENJPBOG_00365	gene	pnp		
IENJPBOG_00366	CDS			hypothetical protein
IENJPBOG_00366	gene			
IENJPBOG_00367	CDS	lptD		LPS-assembly protein LptD
IENJPBOG_00367	gene	lptD		
IENJPBOG_00368	CDS			hypothetical protein
IENJPBOG_00368	gene			
IENJPBOG_00369	CDS	purD	6.3.4.13	Phosphoribosylamine--glycine ligase
IENJPBOG_00369	gene	purD		
IENJPBOG_00370	CDS	ytrB		ABC transporter ATP-binding protein YtrB
IENJPBOG_00370	gene	ytrB		
IENJPBOG_00371	CDS	uppS	2.5.1.-	Isoprenyl transferase
IENJPBOG_00371	gene	uppS		
IENJPBOG_00372	CDS		1.-.-.-	putative FAD-linked oxidoreductase
IENJPBOG_00372	gene			
IENJPBOG_00373	CDS	glpE	2.8.1.1	Thiosulfate sulfurtransferase GlpE
IENJPBOG_00373	gene	glpE		
IENJPBOG_00374	CDS			hypothetical protein
IENJPBOG_00374	gene			
IENJPBOG_00375	CDS	crcB		Putative fluoride ion transporter CrcB
IENJPBOG_00375	gene	crcB		
IENJPBOG_00376	CDS			Oxygen-independent coproporphyrinogen-III oxidase-like protein
IENJPBOG_00376	gene			
IENJPBOG_00377	CDS			Cytochrome c-553
IENJPBOG_00377	gene			
IENJPBOG_00378	CDS	rppH	3.6.1.-	RNA pyrophosphohydrolase
IENJPBOG_00378	gene	rppH		
IENJPBOG_00379	CDS	lysC	2.7.2.4	Aspartate kinase Ask_LysC
IENJPBOG_00379	gene	lysC		
IENJPBOG_00380	CDS			hypothetical protein
IENJPBOG_00380	gene			
IENJPBOG_00381	CDS			hypothetical protein
IENJPBOG_00381	gene			
IENJPBOG_00382	CDS	folP		Bifunctional dihydropteroate synthase/dihydropteroate reductase
IENJPBOG_00382	gene	folP		
IENJPBOG_00383	CDS			hypothetical protein
IENJPBOG_00383	gene			
IENJPBOG_00384	CDS			hypothetical protein
IENJPBOG_00384	gene			
IENJPBOG_00385	CDS			hypothetical protein
IENJPBOG_00385	gene			
IENJPBOG_00386	CDS			hypothetical protein
IENJPBOG_00386	gene			
IENJPBOG_00387	CDS	carA	6.3.5.5	Carbamoyl-phosphate synthase small chain
IENJPBOG_00387	gene	carA		
IENJPBOG_00388	CDS	amiF	3.5.1.49	Formamidase
IENJPBOG_00388	gene	amiF		
IENJPBOG_00389	CDS	maf		Septum formation protein Maf
IENJPBOG_00389	gene	maf		
IENJPBOG_00390	CDS	alaS	6.1.1.7	Alanine--tRNA ligase
IENJPBOG_00390	gene	alaS		
IENJPBOG_00391	CDS			hypothetical protein
IENJPBOG_00391	gene			
IENJPBOG_00392	CDS	kch		Voltage-gated potassium channel Kch
IENJPBOG_00392	gene	kch		
IENJPBOG_00393	CDS	rpmB		50S ribosomal protein L28
IENJPBOG_00393	gene	rpmB		
IENJPBOG_00394	CDS			hypothetical protein
IENJPBOG_00394	gene			
IENJPBOG_00395	CDS	mraY	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase
IENJPBOG_00395	gene	mraY		
IENJPBOG_00396	CDS	murD	6.3.2.9	UDP-N-acetylmuramoylalanine--D-glutamate ligase
IENJPBOG_00396	gene	murD		
IENJPBOG_00397	CDS			hypothetical protein
IENJPBOG_00397	gene			
IENJPBOG_00398	CDS	ybgC	3.1.2.-	Acyl-CoA thioesterase YbgC
IENJPBOG_00398	gene	ybgC		
IENJPBOG_00399	CDS			hypothetical protein
IENJPBOG_00399	gene			
IENJPBOG_00400	CDS			hypothetical protein
IENJPBOG_00400	gene			
IENJPBOG_00401	CDS	pldA	3.1.1.32	Phospholipase A1
IENJPBOG_00401	gene	pldA		
IENJPBOG_00402	CDS	dnaN	2.7.7.7	DNA polymerase III subunit beta
IENJPBOG_00402	gene	dnaN		
IENJPBOG_00403	CDS	gyrB	5.99.1.3	Type 2 topoisomerase subunit B
IENJPBOG_00403	gene	gyrB		
IENJPBOG_00404	CDS			hypothetical protein
IENJPBOG_00404	gene			
IENJPBOG_00405	CDS			hypothetical protein
IENJPBOG_00405	gene			
IENJPBOG_00406	CDS			hypothetical protein
IENJPBOG_00406	gene			
IENJPBOG_00407	CDS			hypothetical protein
IENJPBOG_00407	gene			
IENJPBOG_00408	CDS	mepM_1	3.4.24.-	Murein DD-endopeptidase MepM
IENJPBOG_00408	gene	mepM_1		
IENJPBOG_00409	CDS	nudK	3.6.1.-	GDP-mannose pyrophosphatase NudK
IENJPBOG_00409	gene	nudK		
IENJPBOG_00410	CDS	pgbA		Plasminogen-binding protein PgbA
IENJPBOG_00410	gene	pgbA		
IENJPBOG_00411	CDS		1.-.-.-	putative FAD-linked oxidoreductase
IENJPBOG_00411	gene			
IENJPBOG_00412	CDS	dapB	1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase
IENJPBOG_00412	gene	dapB		
IENJPBOG_00413	CDS			hypothetical protein
IENJPBOG_00413	gene			
IENJPBOG_00414	CDS		5.4.4.3	3-hydroxylaminophenol mutase
IENJPBOG_00414	gene			
IENJPBOG_00415	CDS			hypothetical protein
IENJPBOG_00415	gene			
IENJPBOG_00416	CDS			hypothetical protein
IENJPBOG_00416	gene			
IENJPBOG_00417	CDS	rplI		50S ribosomal protein L9
IENJPBOG_00417	gene	rplI		
IENJPBOG_00418	CDS	hslV	3.4.25.2	ATP-dependent protease subunit HslV
IENJPBOG_00418	gene	hslV		
IENJPBOG_00419	CDS	clpY		ATP-dependent protease ATPase subunit ClpY
IENJPBOG_00419	gene	clpY		
IENJPBOG_00420	CDS	era_1		GTPase Era
IENJPBOG_00420	gene	era_1		
IENJPBOG_00421	CDS			hypothetical protein
IENJPBOG_00421	gene			
IENJPBOG_00422	CDS	hcpB_2	3.5.2.6	Beta-lactamase HcpB
IENJPBOG_00422	gene	hcpB_2		
IENJPBOG_00423	CDS			hypothetical protein
IENJPBOG_00423	gene			
IENJPBOG_00424	CDS			hypothetical protein
IENJPBOG_00424	gene			
IENJPBOG_00425	CDS			hypothetical protein
IENJPBOG_00425	gene			
IENJPBOG_00426	CDS	traG		Conjugal transfer protein TraG
IENJPBOG_00426	gene	traG		
IENJPBOG_00427	CDS			Type IV secretion system protein VirB11
IENJPBOG_00427	gene			
IENJPBOG_00428	CDS			hypothetical protein
IENJPBOG_00428	gene			
IENJPBOG_00429	CDS			Type IV secretion system protein virB10
IENJPBOG_00429	gene			
IENJPBOG_00430	CDS			hypothetical protein
IENJPBOG_00430	gene			
IENJPBOG_00431	CDS	msrAB		Peptide methionine sulfoxide reductase msrA/msrB
IENJPBOG_00431	gene	msrAB		
IENJPBOG_00432	CDS	radA	3.6.4.-	DNA repair protein RadA
IENJPBOG_00432	gene	radA		
IENJPBOG_00433	CDS			hypothetical protein
IENJPBOG_00433	gene			
IENJPBOG_00434	CDS	iscU		Iron-sulfur cluster assembly scaffold protein IscU
IENJPBOG_00434	gene	iscU		
IENJPBOG_00435	CDS	iscS	2.8.1.7	Cysteine desulfurase IscS
IENJPBOG_00435	gene	iscS		
IENJPBOG_00436	CDS			hypothetical protein
IENJPBOG_00436	gene			
IENJPBOG_00437	CDS			hypothetical protein
IENJPBOG_00437	gene			
IENJPBOG_00438	CDS			hypothetical protein
IENJPBOG_00438	gene			
IENJPBOG_00439	CDS	dxr	1.1.1.267	1-deoxy-D-xylulose 5-phosphate reductoisomerase
IENJPBOG_00439	gene	dxr		
IENJPBOG_00440	CDS	cdsA	2.7.7.41	Phosphatidate cytidylyltransferase
IENJPBOG_00440	gene	cdsA		
IENJPBOG_00441	CDS	sdcS		Sodium-dependent dicarboxylate transporter SdcS
IENJPBOG_00441	gene	sdcS		
IENJPBOG_00442	CDS	mnmG		tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
IENJPBOG_00442	gene	mnmG		
IENJPBOG_00443	CDS	dapE	3.5.1.18	Succinyl-diaminopimelate desuccinylase
IENJPBOG_00443	gene	dapE		
IENJPBOG_00444	CDS	hcpA	3.5.2.6	Beta-lactamase HcpA
IENJPBOG_00444	gene	hcpA		
IENJPBOG_00445	CDS	htpG		Chaperone protein HtpG
IENJPBOG_00445	gene	htpG		
IENJPBOG_00446	CDS			hypothetical protein
IENJPBOG_00446	gene			
IENJPBOG_00447	CDS			hypothetical protein
IENJPBOG_00447	gene			
IENJPBOG_00448	CDS	gspA		General stress protein A
IENJPBOG_00448	gene	gspA		
IENJPBOG_00449	CDS	apbC		Iron-sulfur cluster carrier protein
IENJPBOG_00449	gene	apbC		
IENJPBOG_00450	CDS			hypothetical protein
IENJPBOG_00450	gene			
IENJPBOG_00451	CDS			hypothetical protein
IENJPBOG_00451	gene			
IENJPBOG_00452	CDS			hypothetical protein
IENJPBOG_00452	gene			
IENJPBOG_00453	CDS			hypothetical protein
IENJPBOG_00453	gene			
IENJPBOG_00454	CDS			hypothetical protein
IENJPBOG_00454	gene			
IENJPBOG_00455	CDS	fabH	2.3.1.180	3-oxoacyl-[acyl-carrier-protein] synthase 3
IENJPBOG_00455	gene	fabH		
IENJPBOG_00456	CDS	plsX	2.3.1.-	Phosphate acyltransferase
IENJPBOG_00456	gene	plsX		
IENJPBOG_00457	CDS	rpmF		50S ribosomal protein L32
IENJPBOG_00457	gene	rpmF		
IENJPBOG_00458	CDS			hypothetical protein
IENJPBOG_00458	gene			
IENJPBOG_00459	CDS	ndk	2.7.4.6	Nucleoside diphosphate kinase
IENJPBOG_00459	gene	ndk		
IENJPBOG_00460	CDS	metK	2.5.1.6	S-adenosylmethionine synthase
IENJPBOG_00460	gene	metK		
IENJPBOG_00461	CDS	lpxD	2.3.1.-	UDP-3-O-acylglucosamine N-acyltransferase
IENJPBOG_00461	gene	lpxD		
IENJPBOG_00462	CDS	fabI	1.3.1.9	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
IENJPBOG_00462	gene	fabI		
IENJPBOG_00463	CDS	tpiA	5.3.1.1	Triosephosphate isomerase
IENJPBOG_00463	gene	tpiA		
IENJPBOG_00464	CDS	frdC		Fumarate reductase cytochrome b subunit
IENJPBOG_00464	gene	frdC		
IENJPBOG_00465	CDS	frdA	1.3.5.4	Fumarate reductase flavoprotein subunit
IENJPBOG_00465	gene	frdA		
IENJPBOG_00466	CDS	frdB	1.3.5.1	Fumarate reductase iron-sulfur subunit
IENJPBOG_00466	gene	frdB		
IENJPBOG_00467	CDS	clsC	2.7.8.-	Cardiolipin synthase C
IENJPBOG_00467	gene	clsC		
IENJPBOG_00468	CDS			hypothetical protein
IENJPBOG_00468	gene			
IENJPBOG_00469	CDS			hypothetical protein
IENJPBOG_00469	gene			
IENJPBOG_00470	CDS			hypothetical protein
IENJPBOG_00470	gene			
IENJPBOG_00471	CDS			hypothetical protein
IENJPBOG_00471	gene			
IENJPBOG_00472	CDS	zipA		Cell division protein ZipA
IENJPBOG_00472	gene	zipA		
IENJPBOG_00473	CDS			hypothetical protein
IENJPBOG_00473	gene			
IENJPBOG_00474	CDS	glyA	2.1.2.1	Serine hydroxymethyltransferase
IENJPBOG_00474	gene	glyA		
IENJPBOG_00475	CDS	lysS	6.1.1.6	Lysine--tRNA ligase
IENJPBOG_00475	gene	lysS		
IENJPBOG_00476	CDS			hypothetical protein
IENJPBOG_00476	gene			
IENJPBOG_00477	CDS	lnt	2.3.1.-	Apolipoprotein N-acyltransferase
IENJPBOG_00477	gene	lnt		
IENJPBOG_00478	CDS	lolD	3.6.3.-	Lipoprotein-releasing system ATP-binding protein LolD
IENJPBOG_00478	gene	lolD		
IENJPBOG_00479	CDS	pseI	2.5.1.97	Pseudaminic acid synthase
IENJPBOG_00479	gene	pseI		
IENJPBOG_00480	CDS	efp		Elongation factor P
IENJPBOG_00480	gene	efp		
IENJPBOG_00481	CDS	fba	4.1.2.13	Fructose-bisphosphate aldolase
IENJPBOG_00481	gene	fba		
IENJPBOG_00482	CDS		5.2.1.8	Putative peptidyl-prolyl cis-trans isomerase
IENJPBOG_00482	gene			
IENJPBOG_00483	CDS			hypothetical protein
IENJPBOG_00483	gene			
IENJPBOG_00484	CDS			hypothetical protein
IENJPBOG_00484	gene			
IENJPBOG_00485	CDS	moeA	2.10.1.1	Molybdopterin molybdenumtransferase
IENJPBOG_00485	gene	moeA		
IENJPBOG_00486	CDS	prfB		Peptide chain release factor RF2
IENJPBOG_00486	gene	prfB		
IENJPBOG_00487	CDS			hypothetical protein
IENJPBOG_00487	gene			
IENJPBOG_00488	CDS	ydcP	3.4.-.-	putative protease YdcP
IENJPBOG_00488	gene	ydcP		
IENJPBOG_00489	CDS			hypothetical protein
IENJPBOG_00489	gene			
IENJPBOG_00490	CDS			hypothetical protein
IENJPBOG_00490	gene			
IENJPBOG_00491	CDS	arlR		Response regulator ArlR
IENJPBOG_00491	gene	arlR		
IENJPBOG_00492	CDS	hssS	2.7.13.3	Heme sensor protein HssS
IENJPBOG_00492	gene	hssS		
IENJPBOG_00493	CDS	hemB	4.2.1.24	Delta-aminolevulinic acid dehydratase
IENJPBOG_00493	gene	hemB		
IENJPBOG_00494	CDS			putative transcriptional regulatory protein
IENJPBOG_00494	gene			
IENJPBOG_00495	CDS	hcpD_1	3.5.2.6	Putative beta-lactamase HcpD
IENJPBOG_00495	gene	hcpD_1		
IENJPBOG_00496	CDS			hypothetical protein
IENJPBOG_00496	gene			
IENJPBOG_00497	CDS			hypothetical protein
IENJPBOG_00497	gene			
IENJPBOG_00498	CDS	aroK	2.7.1.71	Shikimate kinase
IENJPBOG_00498	gene	aroK		
IENJPBOG_00499	CDS			hypothetical protein
IENJPBOG_00499	gene			
IENJPBOG_00500	CDS			hypothetical protein
IENJPBOG_00500	gene			
IENJPBOG_00501	CDS	eno	4.2.1.11	Enolase
IENJPBOG_00501	gene	eno		
IENJPBOG_00502	CDS	recA		Protein RecA
IENJPBOG_00502	gene	recA		
IENJPBOG_00503	CDS	mqnD	4.1.-.-	1,4-dihydroxy-6-naphtoate synthase
IENJPBOG_00503	gene	mqnD		
IENJPBOG_00504	CDS			hypothetical protein
IENJPBOG_00504	gene			
IENJPBOG_00505	CDS			hypothetical protein
IENJPBOG_00505	gene			
IENJPBOG_00506	CDS			hypothetical protein
IENJPBOG_00506	gene			
IENJPBOG_00507	CDS			hypothetical protein
IENJPBOG_00507	gene			
IENJPBOG_00508	CDS			hypothetical protein
IENJPBOG_00508	gene			
IENJPBOG_00509	CDS	ccoP		Cbb3-type cytochrome c oxidase subunit CcoP
IENJPBOG_00509	gene	ccoP		
IENJPBOG_00510	CDS			hypothetical protein
IENJPBOG_00510	gene			
IENJPBOG_00511	CDS			hypothetical protein
IENJPBOG_00511	gene			
IENJPBOG_00512	CDS	ccoN1	1.9.3.1	Cbb3-type cytochrome c oxidase subunit CcoN1
IENJPBOG_00512	gene	ccoN1		
IENJPBOG_00513	CDS	citT_1		Citrate carrier
IENJPBOG_00513	gene	citT_1		
IENJPBOG_00514	CDS	citT_2		Citrate carrier
IENJPBOG_00514	gene	citT_2		
IENJPBOG_00515	CDS	mutY	3.2.2.-	Adenine DNA glycosylase
IENJPBOG_00515	gene	mutY		
IENJPBOG_00516	CDS	lldP_1		L-lactate permease
IENJPBOG_00516	gene	lldP_1		
IENJPBOG_00517	CDS	lldP_2		L-lactate permease
IENJPBOG_00517	gene	lldP_2		
IENJPBOG_00518	CDS	lutA		Lactate utilization protein A
IENJPBOG_00518	gene	lutA		
IENJPBOG_00519	CDS	lutB		Lactate utilization protein B
IENJPBOG_00519	gene	lutB		
IENJPBOG_00520	CDS	lutC		Lactate utilization protein C
IENJPBOG_00520	gene	lutC		
IENJPBOG_00521	CDS	bcp	1.11.1.15	Putative peroxiredoxin bcp
IENJPBOG_00521	gene	bcp		
IENJPBOG_00522	CDS			hypothetical protein
IENJPBOG_00522	gene			
IENJPBOG_00523	CDS	aroH	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase
IENJPBOG_00523	gene	aroH		
IENJPBOG_00524	CDS	sdaC		Serine transporter
IENJPBOG_00524	gene	sdaC		
IENJPBOG_00525	CDS	sdaA	4.3.1.17	L-serine dehydratase 1
IENJPBOG_00525	gene	sdaA		
IENJPBOG_00526	CDS			hypothetical protein
IENJPBOG_00526	gene			
IENJPBOG_00527	CDS			hypothetical protein
IENJPBOG_00527	gene			
IENJPBOG_00528	CDS			hypothetical protein
IENJPBOG_00528	gene			
IENJPBOG_00529	CDS	rplT		50S ribosomal protein L20
IENJPBOG_00529	gene	rplT		
IENJPBOG_00530	CDS	rpmI		50S ribosomal protein L35
IENJPBOG_00530	gene	rpmI		
IENJPBOG_00531	CDS	infC		Translation initiation factor IF-3
IENJPBOG_00531	gene	infC		
IENJPBOG_00532	CDS	thrZ	6.1.1.3	Threonine--tRNA ligase 2
IENJPBOG_00532	gene	thrZ		
IENJPBOG_00533	CDS	ppsA	2.7.9.2	Phosphoenolpyruvate synthase
IENJPBOG_00533	gene	ppsA		
IENJPBOG_00534	CDS	SERB	3.1.3.3	Phosphoserine phosphatase
IENJPBOG_00534	gene	SERB		
IENJPBOG_00535	CDS	ftnA	1.16.3.2	Bacterial non-heme ferritin
IENJPBOG_00535	gene	ftnA		
IENJPBOG_00536	CDS	mqnE	2.5.1.120	Aminodeoxyfutalosine synthase
IENJPBOG_00536	gene	mqnE		
IENJPBOG_00537	CDS	bamA		Outer membrane protein assembly factor BamA
IENJPBOG_00537	gene	bamA		
IENJPBOG_00538	CDS	mqnC	1.21.98.1	Cyclic dehypoxanthine futalosine synthase
IENJPBOG_00538	gene	mqnC		
IENJPBOG_00539	CDS		3.4.24.-	putative zinc protease
IENJPBOG_00539	gene			
IENJPBOG_00540	CDS	gatB	6.3.5.-	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
IENJPBOG_00540	gene	gatB		
IENJPBOG_00541	CDS	surA	5.2.1.8	Chaperone SurA
IENJPBOG_00541	gene	surA		
IENJPBOG_00542	CDS	lapB		Lipopolysaccharide assembly protein B
IENJPBOG_00542	gene	lapB		
